Fecha;Moneda;Saldo;TC Oficial;Saldo (BOB);Cod Agencia;Agencia;;
2023-11-17;BOB;27945,40;1;27945,40;702;AGENCIA YAPACANI;;
2023-11-17;CLP;1100000,00;0,00769;8459,00;702;AGENCIA YAPACANI;;
2023-11-17;BRL;1041,00;1,41016;1467,98;702;AGENCIA YAPACANI;;
2023-11-17;EUR;2175,00;7,45749;16220,04;702;AGENCIA YAPACANI;;
2023-11-17;ARS;0,00;0,0196;0,00;702;AGENCIA YAPACANI;;
2023-11-17;PEN;0,00;1,82234;0,00;702;AGENCIA YAPACANI;;
2023-11-18;USD;597,00;6,86;4095,42;101;AGENCIA SUCRE CENTRAL;;
2023-11-18;BOB;35021,10;1;35021,10;101;AGENCIA SUCRE CENTRAL;;
2023-11-18;CLP;0,00;0,00769;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-18;BRL;0,00;1,41016;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-18;EUR;0,00;7,45749;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-18;ARS;0,00;0,0196;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-18;PEN;0,00;1,82234;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-18;USD;9761,00;6,86;66960,46;202;AGENCIA COLON;;
2023-11-18;BOB;138706,70;1;138706,70;202;AGENCIA COLON;;
2023-11-18;CLP;3070000,00;0,00769;23608,30;202;AGENCIA COLON;;
2023-11-18;BRL;1971,00;1,41016;2779,43;202;AGENCIA COLON;;
2023-11-18;EUR;1410,00;7,45749;10515,06;202;AGENCIA COLON;;
2023-11-18;ARS;0,00;0,0196;0,00;202;AGENCIA COLON;;
2023-11-18;PEN;3800,00;1,82234;6924,89;202;AGENCIA COLON;;
2023-11-18;USD;0,00;6,86;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-18;BOB;73986,10;1;73986,10;210;AGENCIA 6 DE MARZO;;
2023-11-18;CLP;0,00;0,00769;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-18;BRL;0,00;1,41016;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-18;EUR;0,00;7,45749;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-18;PEN;0,00;1,82234;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-18;USD;9090,00;6,86;62357,40;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-18;BOB;50021,20;1;50021,20;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-18;CLP;0,00;0,00769;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-18;BRL;1060,00;1,41016;1494,77;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-18;EUR;2475,00;7,45749;18457,29;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-18;ARS;0,00;0,0196;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-18;PEN;0,00;1,82234;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-18;USD;732,00;6,86;5021,52;401;AGENCIA ORURO CENTRAL;;
2023-11-18;BOB;20657,70;1;20657,70;401;AGENCIA ORURO CENTRAL;;
2023-11-18;CLP;0,00;0,00769;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-18;BRL;0,00;1,41016;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-18;EUR;360,00;7,45749;2684,70;401;AGENCIA ORURO CENTRAL;;
2023-11-18;PEN;100,00;1,82234;182,23;401;AGENCIA ORURO CENTRAL;;
2023-11-18;USD;0,00;6,86;0,00;501;AGENCIA UYUNI;;
2023-11-18;BOB;44006,00;1;44006,00;501;AGENCIA UYUNI;;
2023-11-18;CLP;15700,00;0,00769;120,73;501;AGENCIA UYUNI;;
2023-11-18;BRL;0,00;1,41016;0,00;501;AGENCIA UYUNI;;
2023-11-18;EUR;0,00;7,45749;0,00;501;AGENCIA UYUNI;;
2023-11-18;PEN;0,00;1,82234;0,00;501;AGENCIA UYUNI;;
2023-11-18;USD;3200,00;6,86;21952,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-18;BOB;56584,30;1;56584,30;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-18;CLP;0,00;0,00769;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-18;BRL;0,00;1,41016;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-18;EUR;0,00;7,45749;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-18;PEN;0,00;1,82234;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-18;USD;0,00;6,86;0,00;702;AGENCIA YAPACANI;;
2023-11-18;BOB;23365,20;1;23365,20;702;AGENCIA YAPACANI;;
2023-11-18;CLP;1100000,00;0,00769;8459,00;702;AGENCIA YAPACANI;;
2023-11-18;BRL;1041,00;1,41016;1467,98;702;AGENCIA YAPACANI;;
2023-11-18;EUR;2675,00;7,45749;19948,79;702;AGENCIA YAPACANI;;
2023-11-18;ARS;0,00;0,0196;0,00;702;AGENCIA YAPACANI;;
2023-11-18;PEN;0,00;1,82234;0,00;702;AGENCIA YAPACANI;;
2023-11-19;USD;419,00;6,86;2874,34;101;AGENCIA SUCRE CENTRAL;;
2023-11-19;BOB;25590,10;1;25590,10;101;AGENCIA SUCRE CENTRAL;;
2023-11-19;CLP;0,00;0,00769;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-19;BRL;0,00;1,41016;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-19;EUR;0,00;7,45749;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-19;PEN;0,00;1,82234;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-19;USD;10506,00;6,86;72071,16;202;AGENCIA COLON;;
2023-11-19;BOB;131386,60;1;131386,60;202;AGENCIA COLON;;
2023-11-19;CLP;3135000,00;0,00769;24108,15;202;AGENCIA COLON;;
2023-11-19;BRL;1971,00;1,41016;2779,43;202;AGENCIA COLON;;
2023-11-19;EUR;1430,00;7,45749;10664,21;202;AGENCIA COLON;;
2023-11-19;PEN;4430,00;1,82234;8072,97;202;AGENCIA COLON;;
2023-11-19;USD;1,00;6,86;6,86;210;AGENCIA 6 DE MARZO;;
2023-11-19;BOB;73613,10;1;73613,10;210;AGENCIA 6 DE MARZO;;
2023-11-19;CLP;0,00;0,00769;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-19;BRL;0,00;1,41016;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-19;EUR;0,00;7,45749;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-19;PEN;0,00;1,82234;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-19;USD;9210,00;6,86;63180,60;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-19;BOB;48941,40;1;48941,40;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-19;CLP;0,00;0,00769;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-19;BRL;1060,00;1,41016;1494,77;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-19;EUR;2475,00;7,45749;18457,29;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-19;PEN;0,00;1,82234;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-19;USD;100,00;6,86;686,00;401;AGENCIA ORURO CENTRAL;;
2023-11-19;BOB;19557,70;1;19557,70;401;AGENCIA ORURO CENTRAL;;
2023-11-19;CLP;0,00;0,00769;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-19;BRL;0,00;1,41016;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-19;EUR;0,00;7,45749;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-19;PEN;100,00;1,82234;182,23;401;AGENCIA ORURO CENTRAL;;
2023-11-19;USD;3200,00;6,86;21952,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-19;BOB;56524,30;1;56524,30;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-19;CLP;0,00;0,00769;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-19;BRL;0,00;1,41016;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-19;EUR;0,00;7,45749;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-19;PEN;0,00;1,82234;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-19;USD;0,00;6,86;0,00;702;AGENCIA YAPACANI;;
2023-11-19;BOB;23185,20;1;23185,20;702;AGENCIA YAPACANI;;
2023-11-19;CLP;1100000,00;0,00769;8459,00;702;AGENCIA YAPACANI;;
2023-11-19;BRL;1041,00;1,41016;1467,98;702;AGENCIA YAPACANI;;
2023-11-19;EUR;2675,00;7,45749;19948,79;702;AGENCIA YAPACANI;;
2023-11-19;ARS;0,00;0,0196;0,00;702;AGENCIA YAPACANI;;
2023-11-19;PEN;0,00;1,82234;0,00;702;AGENCIA YAPACANI;;
2023-11-20;USD;1117,00;6,86;7662,62;101;AGENCIA SUCRE CENTRAL;;
2023-11-20;BOB;34907,00;1;34907,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-20;CLP;0,00;0,00769;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-20;BRL;0,00;1,41016;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-20;EUR;0,00;7,45749;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-20;ARS;0,00;0,0196;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-20;PEN;0,00;1,82234;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-20;USD;16145,00;6,86;110754,70;202;AGENCIA COLON;;
2023-11-20;BOB;49388,10;1;49388,10;202;AGENCIA COLON;;
2023-11-20;CLP;5352000,00;0,00769;41156,88;202;AGENCIA COLON;;
2023-11-20;BRL;1060,00;1,41016;1494,77;202;AGENCIA COLON;;
2023-11-20;EUR;2495,00;7,45749;18606,44;202;AGENCIA COLON;;
2023-11-20;ARS;0,00;0,0196;0,00;202;AGENCIA COLON;;
2023-11-20;PEN;1630,00;1,82234;2970,41;202;AGENCIA COLON;;
2023-11-20;USD;1,00;6,86;6,86;210;AGENCIA 6 DE MARZO;;
2023-11-20;BOB;72875,60;1;72875,60;210;AGENCIA 6 DE MARZO;;
2023-11-20;CLP;0,00;0,00769;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-20;BRL;0,00;1,41016;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-20;EUR;0,00;7,45749;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-20;ARS;0,00;0,0196;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-20;PEN;0,00;1,82234;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-20;GBP;0,00;8,57018;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-20;USD;220,00;6,86;1509,20;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-20;BOB;199570,10;1;199570,10;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-20;CLP;0,00;0,00769;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-20;BRL;0,00;1,41016;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-20;EUR;200,00;7,45749;1491,50;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-20;ARS;0,00;0,0196;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-20;PEN;0,00;1,82234;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-20;USD;600,00;6,86;4116,00;401;AGENCIA ORURO CENTRAL;;
2023-11-20;BOB;12943,00;1;12943,00;401;AGENCIA ORURO CENTRAL;;
2023-11-20;CLP;30000,00;0,00769;230,70;401;AGENCIA ORURO CENTRAL;;
2023-11-20;BRL;0,00;1,41016;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-20;EUR;0,00;7,45749;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-20;PEN;100,00;1,82234;182,23;401;AGENCIA ORURO CENTRAL;;
2023-11-20;USD;6390,00;6,86;43835,40;501;AGENCIA UYUNI;;
2023-11-20;BOB;22297,50;1;22297,50;501;AGENCIA UYUNI;;
2023-11-20;CLP;369700,00;0,00769;2842,99;501;AGENCIA UYUNI;;
2023-11-20;BRL;500,00;1,41016;705,08;501;AGENCIA UYUNI;;
2023-11-20;EUR;120,00;7,45749;894,90;501;AGENCIA UYUNI;;
2023-11-20;PEN;0,00;1,82234;0,00;501;AGENCIA UYUNI;;
2023-11-20;USD;3200,00;6,86;21952,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-20;BOB;62696,80;1;62696,80;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-20;CLP;0,00;0,00769;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-20;BRL;0,00;1,41016;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-20;EUR;0,00;7,45749;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-20;PEN;0,00;1,82234;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-20;USD;200,00;6,86;1372,00;702;AGENCIA YAPACANI;;
2023-11-20;BOB;14309,90;1;14309,90;702;AGENCIA YAPACANI;;
2023-11-20;CLP;1100000,00;0,00769;8459,00;702;AGENCIA YAPACANI;;
2023-11-20;BRL;1041,00;1,41016;1467,98;702;AGENCIA YAPACANI;;
2023-11-20;EUR;2905,00;7,45749;21664,01;702;AGENCIA YAPACANI;;
2023-11-20;ARS;0,00;0,0196;0,00;702;AGENCIA YAPACANI;;
2023-11-20;PEN;0,00;1,82234;0,00;702;AGENCIA YAPACANI;;
2023-11-21;USD;1117,00;6,86;7662,62;101;AGENCIA SUCRE CENTRAL;;
2023-11-21;BOB;21881,90;1;21881,90;101;AGENCIA SUCRE CENTRAL;;
2023-11-21;CLP;0,00;0,00769;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-21;BRL;0,00;1,41016;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-21;EUR;0,00;7,45749;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-21;ARS;0,00;0,0196;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-21;PEN;0,00;1,82234;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-21;USD;19687,00;6,86;135052,82;202;AGENCIA COLON;;
2023-11-21;BOB;49423,90;1;49423,90;202;AGENCIA COLON;;
2023-11-21;CLP;7379000,00;0,00769;56744,51;202;AGENCIA COLON;;
2023-11-21;BRL;1060,00;1,41016;1494,77;202;AGENCIA COLON;;
2023-11-21;EUR;2495,00;7,45749;18606,44;202;AGENCIA COLON;;
2023-11-21;ARS;0,00;0,0196;0,00;202;AGENCIA COLON;;
2023-11-21;AUD;0,00;4,4597;0,00;202;AGENCIA COLON;;
2023-11-21;CAD;0,00;5,00438;0,00;202;AGENCIA COLON;;
2023-11-21;PEN;10,00;1,82234;18,22;202;AGENCIA COLON;;
2023-11-21;GBP;0,00;8,57018;0,00;202;AGENCIA COLON;;
2023-11-21;CHF;0,00;7,71306;0,00;202;AGENCIA COLON;;
2023-11-21;NZD;0,00;4,32044;0,00;202;AGENCIA COLON;;
2023-11-21;PYG;0,00;0,00092;0,00;202;AGENCIA COLON;;
2023-11-21;USD;431,00;6,86;2956,66;210;AGENCIA 6 DE MARZO;;
2023-11-21;BOB;96612,60;1;96612,60;210;AGENCIA 6 DE MARZO;;
2023-11-21;CLP;180000,00;0,00769;1384,20;210;AGENCIA 6 DE MARZO;;
2023-11-21;BRL;50,00;1,41016;70,51;210;AGENCIA 6 DE MARZO;;
2023-11-21;EUR;0,00;7,45749;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-21;ARS;0,00;0,0196;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-21;PEN;0,00;1,82234;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-21;GBP;0,00;8,57018;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-21;USD;2170,00;6,86;14886,20;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-21;BOB;86182,20;1;86182,20;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-21;CLP;0,00;0,00769;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-21;BRL;0,00;1,41016;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-21;EUR;900,00;7,45749;6711,74;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-21;PEN;0,00;1,82234;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-21;USD;700,00;6,86;4802,00;401;AGENCIA ORURO CENTRAL;;
2023-11-21;BOB;67399,10;1;67399,10;401;AGENCIA ORURO CENTRAL;;
2023-11-21;CLP;90000,00;0,00769;692,10;401;AGENCIA ORURO CENTRAL;;
2023-11-21;BRL;0,00;1,41016;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-21;EUR;0,00;7,45749;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-21;PEN;100,00;1,82234;182,23;401;AGENCIA ORURO CENTRAL;;
2023-11-21;USD;6720,00;6,86;46099,20;501;AGENCIA UYUNI;;
2023-11-21;BOB;61007,10;1;61007,10;501;AGENCIA UYUNI;;
2023-11-21;CLP;474200,00;0,00769;3646,60;501;AGENCIA UYUNI;;
2023-11-21;BRL;600,00;1,41016;846,10;501;AGENCIA UYUNI;;
2023-11-21;EUR;610,00;7,45749;4549,07;501;AGENCIA UYUNI;;
2023-11-21;PEN;0,00;1,82234;0,00;501;AGENCIA UYUNI;;
2023-11-21;USD;5945,00;6,86;40782,70;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-21;BOB;180340,40;1;180340,40;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-21;CLP;0,00;0,00769;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-21;BRL;0,00;1,41016;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-21;EUR;0,00;7,45749;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-21;PEN;0,00;1,82234;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-21;USD;200,00;6,86;1372,00;702;AGENCIA YAPACANI;;
2023-11-21;BOB;23368,90;1;23368,90;702;AGENCIA YAPACANI;;
2023-11-21;CLP;1100000,00;0,00769;8459,00;702;AGENCIA YAPACANI;;
2023-11-21;BRL;1441,00;1,41016;2032,04;702;AGENCIA YAPACANI;;
2023-11-21;EUR;3155,00;7,45749;23528,38;702;AGENCIA YAPACANI;;
2023-11-21;ARS;0,00;0,0196;0,00;702;AGENCIA YAPACANI;;
2023-11-21;PEN;0,00;1,82234;0,00;702;AGENCIA YAPACANI;;
2023-11-22;USD;1117,00;6,86;7662,62;101;AGENCIA SUCRE CENTRAL;;
2023-11-22;BOB;60346,20;1;60346,20;101;AGENCIA SUCRE CENTRAL;;
2023-11-22;CLP;0,00;0,00769;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-22;BRL;0,00;1,41016;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-22;EUR;0,00;7,45749;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-22;ARS;0,00;0,0196;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-22;PEN;0,00;1,82234;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-22;USD;24047,00;6,86;164962,42;202;AGENCIA COLON;;
2023-11-22;BOB;280637,30;1;280637,30;202;AGENCIA COLON;;
2023-11-22;CLP;8146000,00;0,00769;62642,74;202;AGENCIA COLON;;
2023-11-22;BRL;1060,00;1,41016;1494,77;202;AGENCIA COLON;;
2023-11-22;EUR;2495,00;7,45749;18606,44;202;AGENCIA COLON;;
2023-11-22;ARS;0,00;0,0196;0,00;202;AGENCIA COLON;;
2023-11-22;AUD;0,00;4,4597;0,00;202;AGENCIA COLON;;
2023-11-22;CAD;0,00;5,00438;0,00;202;AGENCIA COLON;;
2023-11-22;PEN;0,00;1,82234;0,00;202;AGENCIA COLON;;
2023-11-22;GBP;0,00;8,57018;0,00;202;AGENCIA COLON;;
2023-11-22;CHF;0,00;7,71306;0,00;202;AGENCIA COLON;;
2023-11-22;NZD;0,00;4,32044;0,00;202;AGENCIA COLON;;
2023-11-22;PYG;0,00;0,00092;0,00;202;AGENCIA COLON;;
2023-11-22;USD;431,00;6,86;2956,66;210;AGENCIA 6 DE MARZO;;
2023-11-22;BOB;117337,70;1;117337,70;210;AGENCIA 6 DE MARZO;;
2023-11-22;CLP;120000,00;0,00769;922,80;210;AGENCIA 6 DE MARZO;;
2023-11-22;BRL;50,00;1,41016;70,51;210;AGENCIA 6 DE MARZO;;
2023-11-22;EUR;0,00;7,45749;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-22;ARS;0,00;0,0196;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-22;PEN;40,00;1,82234;72,89;210;AGENCIA 6 DE MARZO;;
2023-11-22;GBP;0,00;8,57018;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-22;USD;3770,00;6,86;25862,20;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-22;BOB;75419,60;1;75419,60;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-22;CLP;0,00;0,00769;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-22;BRL;0,00;1,41016;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-22;EUR;900,00;7,45749;6711,74;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-22;PEN;0,00;1,82234;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-22;USD;750,00;6,86;5145,00;401;AGENCIA ORURO CENTRAL;;
2023-11-22;BOB;70918,10;1;70918,10;401;AGENCIA ORURO CENTRAL;;
2023-11-22;CLP;90000,00;0,00769;692,10;401;AGENCIA ORURO CENTRAL;;
2023-11-22;BRL;0,00;1,41016;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-22;EUR;0,00;7,45749;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-22;PEN;100,00;1,82234;182,23;401;AGENCIA ORURO CENTRAL;;
2023-11-22;USD;9137,00;6,86;62679,82;501;AGENCIA UYUNI;;
2023-11-22;BOB;39489,00;1;39489,00;501;AGENCIA UYUNI;;
2023-11-22;CLP;643200,00;0,00769;4946,21;501;AGENCIA UYUNI;;
2023-11-22;BRL;600,00;1,41016;846,10;501;AGENCIA UYUNI;;
2023-11-22;EUR;1020,00;7,45749;7606,64;501;AGENCIA UYUNI;;
2023-11-22;PEN;70,00;1,82234;127,56;501;AGENCIA UYUNI;;
2023-11-22;USD;7450,00;6,86;51107,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-22;BOB;65853,00;1;65853,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-22;CLP;20000,00;0,00769;153,80;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-22;BRL;0,00;1,41016;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-22;EUR;0,00;7,45749;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-22;PEN;0,00;1,82234;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-22;USD;250,00;6,86;1715,00;702;AGENCIA YAPACANI;;
2023-11-22;BOB;13876,90;1;13876,90;702;AGENCIA YAPACANI;;
2023-11-22;CLP;1100000,00;0,00769;8459,00;702;AGENCIA YAPACANI;;
2023-11-22;BRL;1441,00;1,41016;2032,04;702;AGENCIA YAPACANI;;
2023-11-22;EUR;3155,00;7,45749;23528,38;702;AGENCIA YAPACANI;;
2023-11-22;ARS;0,00;0,0196;0,00;702;AGENCIA YAPACANI;;
2023-11-22;PEN;0,00;1,82234;0,00;702;AGENCIA YAPACANI;;
2023-11-23;USD;1160,00;6,86;7957,60;101;AGENCIA SUCRE CENTRAL;;
2023-11-23;BOB;51522,70;1;51522,70;101;AGENCIA SUCRE CENTRAL;;
2023-11-23;CLP;0,00;0,00769;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-23;BRL;0,00;1,41016;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-23;EUR;0,00;7,45749;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-23;ARS;0,00;0,0196;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-23;PEN;0,00;1,82234;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-23;USD;30492,00;6,86;209175,12;202;AGENCIA COLON;;
2023-11-23;BOB;112794,80;1;112794,80;202;AGENCIA COLON;;
2023-11-23;CLP;9146000,00;0,00769;70332,74;202;AGENCIA COLON;;
2023-11-23;BRL;2772,00;1,41016;3908,96;202;AGENCIA COLON;;
2023-11-23;EUR;3475,00;7,45749;25914,78;202;AGENCIA COLON;;
2023-11-23;ARS;0,00;0,0196;0,00;202;AGENCIA COLON;;
2023-11-23;AUD;0,00;4,4597;0,00;202;AGENCIA COLON;;
2023-11-23;CAD;0,00;5,00438;0,00;202;AGENCIA COLON;;
2023-11-23;PEN;0,00;1,82234;0,00;202;AGENCIA COLON;;
2023-11-23;GBP;0,00;8,57018;0,00;202;AGENCIA COLON;;
2023-11-23;CHF;0,00;7,71306;0,00;202;AGENCIA COLON;;
2023-11-23;NZD;0,00;4,32044;0,00;202;AGENCIA COLON;;
2023-11-23;PYG;0,00;0,00092;0,00;202;AGENCIA COLON;;
2023-11-23;USD;431,00;6,86;2956,66;210;AGENCIA 6 DE MARZO;;
2023-11-23;BOB;40392,50;1;40392,50;210;AGENCIA 6 DE MARZO;;
2023-11-23;CLP;125000,00;0,00769;961,25;210;AGENCIA 6 DE MARZO;;
2023-11-23;BRL;50,00;1,41016;70,51;210;AGENCIA 6 DE MARZO;;
2023-11-23;EUR;0,00;7,45749;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-23;ARS;0,00;0,0196;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-23;PEN;40,00;1,82234;72,89;210;AGENCIA 6 DE MARZO;;
2023-11-23;GBP;0,00;8,57018;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-23;USD;3970,00;6,86;27234,20;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-23;BOB;79574,70;1;79574,70;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-23;CLP;0,00;0,00769;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-23;BRL;0,00;1,41016;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-23;EUR;0,00;7,45749;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-23;PEN;0,00;1,82234;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-23;USD;1242,00;6,86;8520,12;401;AGENCIA ORURO CENTRAL;;
2023-11-23;BOB;40498,40;1;40498,40;401;AGENCIA ORURO CENTRAL;;
2023-11-23;CLP;90000,00;0,00769;692,10;401;AGENCIA ORURO CENTRAL;;
2023-11-23;BRL;0,00;1,41016;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-23;EUR;95,00;7,45749;708,46;401;AGENCIA ORURO CENTRAL;;
2023-11-23;PEN;100,00;1,82234;182,23;401;AGENCIA ORURO CENTRAL;;
2023-11-23;USD;9377,00;6,86;64326,22;501;AGENCIA UYUNI;;
2023-11-23;BOB;59566,10;1;59566,10;501;AGENCIA UYUNI;;
2023-11-23;CLP;2023200,00;0,00769;15558,41;501;AGENCIA UYUNI;;
2023-11-23;BRL;600,00;1,41016;846,10;501;AGENCIA UYUNI;;
2023-11-23;EUR;1135,00;7,45749;8464,25;501;AGENCIA UYUNI;;
